NAME	Basal-NK-cell	NA-NK-cell	Basal-CD8-T-cell	NA-CD8-T-cell	Basal-CD4-T-cell	NA-CD4-T-cell	Basal-Mp1	NA-Mp1	Basal-Mp2	NA-Mp2	Basal-Mp3	NA-Mp3	Basal-Mp4	NA-Mp4	Basal-Mp5	NA-Mp5	Basal-NonInf-Mp	NA-NonInf-Mp	NA-Hep1	NA-Hep2	NA-Hep3	NA-Hep4	NA-Hep5	NA-LSEC1	NA-LSEC2	NA-Plasma	Basal-B-cell	NA-B-cell	NA-Chol
AGMO	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	181.270800048756	184.362705566846	1	175.314203625584	1	1	1	1	1	1
AGO4	1	1	1	1	1	1	73.2672172849117	133.778750728102	33.6960939541646	1	65.0981079481767	1	62.1434180722711	1	50.2391255215559	1	50.8673453885713	1	1	1	1	1	1	1	1	1	1	1	1
AGPS	1	1	1	1	1	1	54.0760608732606	1	58.8400010919633	1	71.2870314686967	1	99.5226158595658	1	46.8213530593806	1	62.706664034064	1	1	1	1	1	1	1	1	1	1	1	1
AGR2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	197.114066792678
AGRN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	116.350575882273
AGT	1	156.131672194143	1	1	1	328.36941015757	1	184.113229692201	1	1	1	1	1	1	1	192.768633182417	1	127.602267810336	1155.50067945068	1333.93849177933	1711.23674552624	2123.3674518547	1003.03795908795	1	340.405687867162	264.783807633411	1	238.85921886041	905.02249023109
AGTPBP1	1	1	1	1	1	1	1	100.329278326035	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AGTRAP	1	224.897482643016	1	170.822302269797	1	1	64.5716027511277	398.7976238966	69.7097840372225	1	108.513147203266	227.399598942305	102.968630010567	119.525085153025	119.568492381329	321.880661765498	77.7990367045146	170.84494676305	1	1	1	1	1	1	1	1	1	1	111.731201133092
AGXT2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	157.145690187115	133.519279467642	102.58438856996	190.168469114855	162.527181031046	1	1	1	1	1	1
AHI1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	109.241932377282	1	1	1	1	1
AHRR	1	1	1	1	1	1	134.155329878161	1	116.175939407138	1	117.569581997782	1	103.557555037848	1	110.604125348044	1	120.06553289054	1	1	1	1	1	1	1	1	1	1	1	1
AHSG	1	1	1	1	1	212.418209791599	1	1	1	1	1	1	1	1	1	1	1	1	918.345345874528	938.621212717892	1083.33952957793	1484.29228119372	802.175283848364	90.8746453068613	228.200663812858	1	1	1	1
AIF1	1	1	1	1	1	1	1067.10148257498	1709.63011037235	441.627976198832	846.947427073806	1309.06914462343	1813.764331736	630.79411910622	1145.17977817485	559.320175187875	1675.92303955269	797.447258209136	1794.18250322624	1	1	1	1	1	1	163.79660036664	1	1	1	1
AIFM1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	119.428688696983	167.946082416243	135.36981584535	1	175.467005040674	1	1	1	1	1	1
AIM1	1	1	1	255.980300707196	1	125.205634920112	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AK4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	57.953656318288	1	1	1	326.128919161763	373.701495987884	334.616131316197	226.168094551672	228.076257776228	1	1	1	1	1	99.516450365203
AKAP11	1	1	1	1	1	1	77.0097248020594	1	61.4806776622254	1	60.2274794748431	1	78.1841172374806	1	56.286697111874	1	93.8916841325802	1	1	1	1	1	1	1	1	1	1	1	1
AKAP12	1	1	1	1	1	1	1	1	1	304.682365325902	1	1	1	1	1	1	1	1	1	1	1	1	1	331.664316345687	573.404500589858	1	1	1	1
AKAP5	114.389513796638	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AKAP7	1	119.057159978629	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	260.344435609663
AKAP8L	112.936471101482	1	84.7876209898738	1	1	1	1	1	33.7039878212219	37.9795281585699	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AKR1B1	159.18874074286	112.518221139979	1	149.175410676649	1	1	1	1	37.6461164276577	170.216959125237	1	318.04952600844	123.73255161645	664.198208387725	81.8188270721076	1	62.561352984214	473.968602996856	1	1	1	1	1	191.409160653738	318.055253858256	238.019687036369	89.7591524093309	1	82.4695809882225
AKR1B10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	168.583321411825	1	1	1	1	1	200.11040131868
AKR1C1	1	1	1	1	1	1	1	1	1	1	1	1	1	172.976687206738	1	1	1	1	516.721234818501	551.757293770561	597.708875961216	329.287434556079	910.501580389077	1	1	1	1	1	376.840559872303
AKR1C2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	388.911087767469	399.046814636047	322.960841449607	1	725.687172052701	1	1	1	1	1	202.867012369106
AKR1C3	155.162946596775	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AKR1C4	1	1	1	1	1	169.462029253571	1	1	1	1	1	1	1	1	1	1	1	1	655.932034256891	653.894953893722	677.587950372844	351.472373667531	898.013828770028	1	1	1	1	1	110.889161993942
AKR1D1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	201.994772165845	168.216567326757	202.168338344611	1	168.341972898234	1	1	1	1	1	1
AKR7A3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	164.303376826575	174.611635735089	105.551972280593	1	282.399049830292	1	1	1	1	1	158.623716484312
AKT3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	37.9548224607049	1	1	1	1	1	1	1	1	100.676017042961	135.574375962858	1	93.0866147834556	1	1
AL034397.3	1	1	1	1	1	1	61.4536057526457	1	1	1	51.0766516825418	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AL844908.1	1	1	1	1	1	1	1	1	107.720362409241	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AL928768.3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	244.896867192765	1	322.73727088372	1
ALCAM	1	1	1	1	1	1	209.702180004539	1	315.397253015104	1	122.885149589672	1	168.856080199164	185.388252874723	187.030817140586	1	164.437683542422	140.655958862623	1	1	78.9676681050089	1	1	1	1	1	1	1	126.012865794619
ALDH1B1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	207.385678053676	181.632501084656	170.950403865277	1	161.347360236465	1	1	1	1	1	144.548410931237
ALDH1L1	1	1	1	1	1	197.252738915597	1	1	1	1	1	1	1	1	1	1	1	1	568.793404505915	708.551186269501	1213.68967613811	416.244407870416	582.279313835475	1	1	1	1	1	128.266428957094
ALDH4A1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	428.292579632111	388.224539769718	790.278092940445	545.262398798437	334.838259017606	1	153.975884243696	1	1	1	1
ALDH5A1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	180.10805207185	167.468976393194	215.24646324742	1	110.769219564168	1	1	1	1	1	1
ALDH6A1	1	1	1	1	1	185.158539225096	1	1	1	1	1	1	1	1	1	1	1	1	595.918830766447	614.335031042932	623.845466608238	352.983982128059	512.882838201595	236.634140325082	257.016463830184	1	1	1	167.807926181184
ALDH8A1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	218.63759736577	159.762740240408	197.459560146466	255.422970399644	136.804950992848	1	1	1	1	1	1
ALDOC	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	107.370353100713	1	483.996459033261	68.1420884642803	1	1	1	1	1	1
ALG14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	57.4588367086342	1	1	83.6632943703047	1	1	1
ALG3	1	1	1	1	1	1	53.1245342129146	1	52.9078996808236	1	44.1866572945126	1	58.5486954297207	1	39.9567380310642	1	44.101790164569	1	1	66.5033388767229	1	1	74.4087403927058	1	1	192.364954988512	1	1	1
ALG5	1	1	1	1	1	1	37.3759929120374	1	51.3124267928268	1	69.5625971601431	1	50.4044130390581	1	55.4674752672484	1	53.1902978884903	1	82.5965078862543	77.2081698735493	1	1	151.859966450752	94.3968924569883	1	361.052767985782	1	1	103.988404827438
ALOX15B	1	1	1	1	1	1	1	1	1	450.90362637236	1	119.101857379725	1	205.483340841688	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ALOX5	1	1	1	1	1	1	90.5275769272593	111.366144944787	1	1	111.674312453301	174.485357606422	52.55180405569	156.799242405752	1	141.102186992244	93.2077842546209	119.76406449477	1	1	1	1	1	1	1	1	161.557121145052	1	1
ALOX5AP	459.629337837556	834.939530307141	189.055978806236	664.169654759463	87.9014432668017	346.727604509945	122.583501692383	367.197639673196	76.517841222147	1	86.5223796749912	232.07743297582	1	1	85.1465086058172	273.248576916041	1	1	1	1	1	1	1	1	1	1	132.378727998441	240.103201233242	1
ALPK1	1	1	1	1	1	1	1	1	45.1448785792544	1	45.9195237302177	1	33.2901461170351	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ALPL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	131.378588743296	1	1	1	1	1
AMDHD1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	150.489673061202	214.503641387823	223.058337159349	224.56927199147	106.216943170728	1	1	1	1	1	1
AMDHD2	1	1	1	1	1	1	1	1	1	71.9830138768413	1	86.71295683821	91.6958883352408	190.464799514928	1	1	80.9055101114487	88.8670562331156	1	1	1	1	1	1	1	1	1	1	1
AMN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	72.5948709138353	131.158549023786	1	61.0795844116338	1	1	1	1	1	159.367223386568
AMOTL2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	133.614775017214	1	1	1	1	124.784198367284
AMPD2	1	1	1	1	1	1	1	1	1	1	1	84.146105850144	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AMZ2	1	118.019868807982	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ANAPC15	1	1	1	1	1	1	42.548097121592	115.956237791034	1	1	40.766026072134	111.42553524395	1	1	1	1	1	1	75.3581430794749	65.5438688642589	1	1	72.6785819089369	1	1	161.282426846982	1	1	1
ANG	1	1	1	1	1	366.626483800966	1	198.575439952	1	622.695652034045	1	189.93577567741	1	1	1	310.568360499362	1	1	1819.26910137632	1882.15437096119	1754.75690129817	1383.11763418637	1936.87513211285	142.284714696105	167.691627465762	1	1	1	404.438401405317
ANGPT2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	171.515080599681	1	1	1	1
ANGPTL1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	109.00693755678
ANGPTL3	1	1	1	1	1	320.437904041531	1	1	1	1	1	1	1	1	1	1	1	1	677.444856479236	682.699999073501	594.508956174861	375.905009122453	693.769149841167	1	1	1	1	1	1
ANGPTL4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	195.482812576009	208.127724756822	297.267355263411	160.027743706731	142.392711401962	1	1	1	1	1	1
ANGPTL8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	100.33920228546	153.574392071783	174.616017996732	467.996356172239	83.4161908463815	1	1	1	1	1	1
ANKH	126.594031409788	1	72.4898241463494	1	72.2670421969878	1	50.5890836146591	1	1	1	1	1	1	216.39969051404	1	1	56.5313090713456	302.23280873395	1	1	1	1	1	1	1	1	1	1	1
ANKRD10	1	105.658103836084	1	1	1	1	45.595427319524	1	39.2312637800684	69.3077822040599	52.5091647467835	1	37.2763947356009	1	46.5899616071434	1	61.2683520982823	1	1	1	1	1	1	1	128.069529019231	1	53.8757237193735	185.796214518703	95.2137000356119
ANKRD28	1	261.476230075296	1	1	1	1	1	231.403597703931	46.7160787612706	130.349290764772	1	1	62.6616352339931	1	1	370.860629769779	40.1572392437617	1	1	96.2315119157747	1	1	1	1	1	412.040616273727	1	1	1
ANKRD50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	109.876214559485	1	1	1	1	1
ANKRD55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	204.284245251491	1	1	1	1
ANKS1A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	75.7452421915923	232.95793928654	1	1	1	1
ANKZF1	1	1	96.3033559176474	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	62.1621445535764	1	1
ANO1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	196.681007153759	266.803249190661	294.001508245667	1	118.823808386981	1	1	1	1	1	1
ANTXR2	1	1	1	1	1	1	74.8657009569526	1	73.4554435357058	1	60.5685100354375	1	1	1	43.595685468138	1	55.5880442697988	1	1	1	1	1	1	1	1	1	1	1	1
ANXA10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	94.3044246521023	98.9045178520496	1	1	127.842856439282	1	1	1	1	1	1
ANXA13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	188.137700304933
ANXA2R	1	208.119741756306	118.991197109044	265.95984506293	90.8377107938178	211.653578464696	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	150.553233888614	1	1	1	1	1
ANXA4	1	1	1	1	1	1	105.287631085926	1	94.3160998286258	71.9830138768413	102.46463464301	89.4605008313718	318.310900550719	174.699390870788	144.219757440152	1	310.705925067471	80.439215898276	102.139067105268	90.4446831267452	1	1	115.967159834845	78.7258085361815	1	1	1	1	1396.46596369778
ANXA9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	105.84595131328
AOAH	304.567031233549	255.14761923239	123.520522049724	1	1	1	1	159.208560248973	1	1	81.9902842884929	257.220875426419	1	1	55.6797492710988	270.012993085149	43.0930180819153	184.042274968418	1	1	1	1	1	1	1	1	1	1	1
AOC3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	125.425371657509	1	1	1	1
AOX1	1	1	1	1	1	213.412028387134	1	1	1	1	1	1	1	1	1	1	1	1	728.970785604689	809.733272036134	782.237706926319	843.611517689682	595.64174106053	1	1	1	1	1	1
AP1M1	1	102.208780496915	1	1	109.66606620966	1	44.75004721961	1	43.4010228455813	1	41.628017957292	1	1	1	1	1	46.4542791367118	1	73.597879932854	1	1	1	49.4640255247475	1	1	1	1	1	1
AP2A1	1	162.296145260303	1	1	1	1	40.9332075207545	119.755959223895	1	1	39.8632504176966	1	32.9874832183622	1	28.9880482350566	1	1	73.4274510585938	1	1	1	1	1	1	126.787090756685	1	1	1	1
APAF1	1	1	1	1	1	1	53.2869026467923	115.268248132424	1	1	47.3566095171179	1	1	1	1	1	44.5202648844457	1	1	1	1	1	1	1	1	1	1	1	1
APBA2	1	207.64599244344	1	134.735899932423	86.6588201525223	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
APBB2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	127.592936645355	90.3263256533948	1	1	1	1
APH1B	1	1	1	1	1	1	37.1146008201875	1	1	1	40.5662567005587	1	44.978306921646	1	1	1	66.2822299219633	132.785668389656	1	1	1	1	1	1	1	1	1	1	1
API5	1	1	1	1	1	1	85.6559994406939	1	73.8047134208293	164.117249866432	68.4735313756857	1	54.2763387393519	1	67.3001026903658	1	79.2609603107548	112.971202414656	64.0090995460785	76.0719989446937	1	1	1	1	1	1	1	1	1
APIP	1	1	1	1	1	1	38.1563093485821	1	1	93.8071783763992	1	1	1	1	1	1	1	136.814184517844	1	1	1	1	1	1	1	1	1	1	100.92238023389
APOA5	1	1	1	1	1	220.037231457808	1	1	1	1	1	1	1	1	1	1	1	1	919.015024141392	1035.2788329779	1324.36856326967	714.954313443289	1081.74859947965	1	1	1	1	1	1
APOBEC3C	299.286259758511	295.277971501768	235.193879588998	214.893539425808	1	124.143255658668	39.6312812910088	1	1	1	46.4308579872051	78.3367093043417	1	117.569796627466	1	1	37.9886607815675	1	1	1	1	1	1	1	1	271.456543972291	122.795822995144	1	1
APOBEC3G	1262.56333299826	406.741611905114	673.150637794213	263.596222012968	1	135.917163992455	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	269.11553689616	191.17372640708	1	1
APOBR	1	140.351264779249	1	1	1	1	109.682080665891	1	109.169871185345	1	95.3686940583052	1	58.1175428149791	1	49.9410327750623	1	70.3366645563163	1	1	1	1	1	1	1	1	1	1	1	1
APOC2	1	1	1	1	1	271.805144934811	1	1	1	1	1	1	1	1	1	1	1	1	965.419890594651	936.389497025302	681.579645884149	1528.43650632454	901.471050239144	1	1	1	1	1	1
APOC4.APOC2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	218.659186925647	182.529960110039	1	1	272.979440724947	1	1	1	1	1	1
APOF	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	316.123459079515	390.320931260291	478.142818865204	580.307995131531	232.669648709061	1	1	1	1	1	1
APOL3	68.8909044994804	1	1	170.340694643827	1	104.799312612607	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	199.620739500361	1	1	1	1	1
APOLD1	1	100.01785156714	1	1	1	1	1	1	1	157.394255984272	1	1	1	1	1	1	1	1	1	1	1	1	1	154.606219004703	1	1	1	1	1
APOM	1	1	1	1	1	165.014030043424	1	1	1	37.9795281585699	1	1	1	1	1	1	1	1	624.203844485023	706.396074015022	599.505326115338	452.317623599141	844.451224295375	1	1	1	1	1	1
APPL2	1	1	1	1	1	1	1	1	1	37.9795281585699	1	1	1	1	1	1	41.487389561609	96.4225228091818	1	1	1	1	1	1	1	1	1	1	1
APTX	1	1	1	1	1	1	1	1	1	238.314940396406	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AQP1	1	1	1	1	1	1	1	1	1	179.055059636079	1	1	1	1	1	1	1	1	1	1	1	1	1	671.115690818272	1	1	1	1	482.231897478768
AQP3	1	1	1	1	124.142993005835	208.383915807	1	1	1	1	1	1	1	1	1	1	1	1	206.063208919826	157.617055495775	286.978118346548	158.737502403721	165.051151146868	1	1	421.857311890807	1	1	220.838843478572
AQP9	1	1	1	1	1	1	1	157.198970163907	65.4229771051004	1	1	1	66.409615408861	1	70.0176635037206	213.683813972229	78.3731499375128	1	382.473875683832	505.362736185571	539.008486897264	237.584310112972	326.350869380453	1	1	1	1	1	1
AQR	1	1	1	1	1	1	84.0849109784251	1	65.9331941751745	1	79.024191071221	1	66.2719876923416	1	60.5162423730926	1	64.2287849583498	1	1	1	1	1	1	1	1	1	94.6827104438188	1	1
AR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	390.175991978535	404.486519514742	375.197486528719	232.412182031915	270.843002543721	107.541144018475	1	1	1	1	1
ARAP1	1	1	1	1	1	1	102.959036043796	1	105.092225284898	1	104.309955386585	1	129.513465169054	1	89.7265237387671	1	119.860017384738	90.0424444777645	1	1	1	1	1	1	1	1	1	1	1
ARAP2	231.35032221871	1	149.945971899079	1	1	1	1	1	1	1	1	1	1	1	1	1	1	98.2228555897404	1	1	1	1	1	1	1	1	1	1	1
AREG	1	663.917097019037	1	1	1	1	1	350.62010884425	1	573.81888614032	1	343.301979442259	1	438.822203721655	1	1036.35457502306	1	1	1	1	1	1	1	1	1	1	1	1	1
AREL1	1	1	1	1	1	1	40.5213847712111	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ARFGEF1	1	1	1	1	58.4419352105497	1	49.9843277431526	1	54.5446255063984	1	52.2877740923751	1	45.2461517137314	1	58.4228260243918	1	46.7513246412067	1	1	1	1	1	1	1	1	1	1	1	1
ARG1	1	1	1	1	1	270.077263089768	1	1	1	1	1	1	1	1	1	1	1	1	786.153977520749	847.512860046191	773.962050289467	1008.25735067583	1015.38620035257	1	1	1	1	1	1
ARHGAP10	1	1	1	1	1	1	98.8154458945285	1	158.805601658841	1	68.3247786822959	1	86.3163819318246	72.4123572956943	89.7208330907498	1	86.4642981356517	1	1	1	1	1	1	1	1	1	1	1	1
ARHGAP15	107.241855572719	162.289305310196	115.639509057783	221.679355308024	138.623060260645	243.3468261507	1	1	1	1	1	1	1	1	1	1	1	69.5901142340212	1	1	1	1	1	1	1	1	70.7117463125804	1	1
ARHGAP18	1	1	1	1	1	1	295.610317088243	1	133.740088719949	1	213.998997480116	88.7570087206644	262.534189391498	209.783566987116	202.609387573476	1	368.897951014455	1	1	1	1	1	1	1	1	1	1	1	1
ARHGAP22	1	1	1	1	1	1	1	1	1	1	1	1	45.0991865632499	1	1	1	48.8814474882367	1	1	1	1	1	1	1	1	1	1	1	1
ARHGAP24	1	1	1	1	1	1	1	1	1	1	1	1	52.6363972753826	1	51.5990461606712	158.195270262497	49.3681790936648	1	1	1	1	1	1	1	1	1	252.29619776902	538.489991140425	71.016406060413
ARHGAP25	154.929580408887	159.763397454618	137.729337303072	203.061738146458	1	1	1	1	1	238.314940396406	1	1	51.0421191371923	127.414122904264	1	1	51.1961807300576	100.313334391892	1	1	1	1	1	1	1	1	69.1286727565742	1	1
ARHGAP27	1	1	1	1	1	1	62.7541459580707	107.372194490215	1	1	63.2828361122146	95.0952226525831	42.3197301950827	1	1	158.448390531558	56.7574069172989	1	1	1	1	1	1	1	1	1	1	1	1
ARHGAP29	1	1	1	1	1	1	1	1	1	71.9830138768413	1	1	1	1	1	1	1	1	121.392165573091	65.3191425999318	1	1	78.3331442735312	252.768208905423	521.780412642889	1	1	1	90.6258107948158
ARHGAP31	1	1	1	1	1	1	38.3083926228026	1	82.9831811032467	93.8071783763992	49.8384885701243	1	1	1	69.2949246391875	1	39.6120581701688	1	1	1	1	1	1	1	1	1	1	1	1
ARHGAP4	1	160.412101688249	1	1	1	118.757180717005	1	144.929202151631	1	1	44.8220958601962	134.200305631113	1	1	1	1	36.1047341323696	124.826766189278	1	1	1	1	1	1	1	1	1	1	1
ARHGAP45	109.06901756231	1	112.694948946306	1	119.810529284665	1	74.9214570163371	1	72.7068546782141	1	79.9508450380383	1	68.1197466399434	1	63.7383192226434	1	87.6631631505566	1	1	1	1	1	1	1	1	1	72.6126861303796	1	1
ARHGAP9	196.217618073937	393.929315532474	1	193.082384700921	1	124.299657697141	41.2345796914746	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ARHGEF1	455.594629576031	338.308986025108	359.700281140452	367.565265315559	167.180763809115	240.162723198318	49.1283761345031	148.796061034431	40.2175179753987	1	57.876630576256	81.6323715054087	1	1	1	1	1	1	1	1	1	1	1	1	1	1	114.012327470941	1	1
ARHGEF11	1	1	1	1	1	1	1	1	1	1	1	1	41.1470317499993	1	1	1	55.0886141660777	1	1	1	1	1	1	1	1	1	1	1	1
ARHGEF15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	78.5136005591055	125.837469035219	1	1	1	1
ARHGEF3	235.501264966931	191.118643267004	86.7759628784941	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ARHGEF40	1	1	1	1	1	1	38.0448438397283	143.791091660258	28.2949344979311	1	1	1	1	1	1	133.754815177461	35.217044154888	1	1	1	1	1	1	1	1	1	1	1	1
ARHGEF6	105.062103759739	1	1	1	1	1	1	1	1	1	36.2014827934029	100.616636620097	1	1	1	1	1	93.8247377960808	1	1	1	1	1	1	1	1	1	1	1
ARHGEF7	1	1	1	1	1	1	1	1	1	1	1	1	41.7197966677974	1	1	1	1	1	1	1	1	1	1	1	159.007337241999	1	1	1	1
ARID1B	351.941850820864	1	301.561495959201	1	233.237917560743	1	213.010742381385	1	147.774291388146	1	166.432216852771	1	161.390502380284	1	160.385070043914	1	153.708247195424	1	1	1	1	1	1	94.7389201529137	1	1	437.452727871793	1	1
ARID3A	1	1	1	1	1	1	82.5020056226789	112.427624548119	141.935519705388	1	60.2652499110531	1	137.713127479269	1	111.019669267936	1	118.881111142644	1	1	1	1	1	1	1	1	192.883621503336	1	1	1
ARID5A	149.531761189403	257.597546809604	1	185.491185876304	1	132.452728347972	42.5903479500654	1	60.8316129305498	279.956110905449	45.5655412827845	126.518105229959	1	1	50.0635420518045	1	1	76.0178769118684	1	1	1	1	1	101.429015742575	1	1	1	1	1
ARID5B	1	1	1	1	76.2073103614095	1	1	1	77.0572289805949	1	58.2292379474429	1	71.3068522869077	312.864137457084	69.8420856566272	220.44972029085	40.8802870212881	101.954558329636	1	1	1	1	1	184.175090452937	191.90408093444	153.140003995326	388.755327048212	191.122027538626	168.597371889133
ARL11	1	1	1	1	1	1	41.7289091990735	1	1	1	1	1	55.1909319536461	1	43.0172107371043	1	61.8353979570674	1	1	1	1	1	1	1	1	1	83.997931286823	1	1
ARL14EP	1	1	92.2094847957446	1	84.5415557663931	1	61.2014360315662	1	32.9630242302258	1	49.4933974690023	1	36.3015625711278	1	44.1234446881465	1	56.2573759050003	1	1	1	1	1	1	1	1	1	1	1	1
ARL15	1	1	1	1	1	1	1	1	1	1	1	1	42.0274225859685	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ARL4A	1	146.89852066254	1	1	1	156.743317531851	1	272.146260500617	31.1235888769692	449.496922589477	1	350.939968483684	1	275.128479314303	1	474.110927930372	1	182.375372808469	1	1	1	1	1	413.020177272254	260.16472577232	1	1	1	143.988532909694
ARL4C	1277.08515529419	613.530440872183	704.916900609796	481.736539941818	492.413481701777	322.562015065533	68.8975073266119	1	1	279.517919297286	91.4733477853761	248.071580687668	114.689131046	494.691970633273	60.153726036447	218.255022990159	230.95559634564	536.818215531953	1	1	1	1	1	1	1	1	119.006068765393	1	88.7754578234541
ARL5B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	139.383487032555	40.6589020464428	1	99.5774158948274	66.8292715585773	1	1	1	1	1	1	1	1	1
ARL8A	1	1	1	1	1	1	76.6343310415179	88.7521955218669	89.8146302906538	1	50.3715603286592	1	103.784820462516	182.964231481958	80.8715804083322	1	161.815281109151	165.098166186134	1	1	1	1	1	1	1	1	1	1	1
ARNTL	137.790659605477	1	1	1	1	1	49.0019736811211	1	1	1	33.8515445286427	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ARNTL2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	49.5422357711846	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ARPIN	1	1	1	1	1	1	54.4397787869995	1	1	1	44.934688602718	1	1	1	1	1	47.3715021453687	1	1	1	1	1	1	1	1	1	1	1	1
ARRDC1	1	1	1	1	1	1	51.618625153259	1	1	71.3100714900324	36.6631194824389	117.339009637639	1	1	1	1	38.0309557825081	1	1	1	1	1	1	1	1	1	1	1	1
